car_id,odometer,soc_real,soc_display,vehicle_speed,charge_status,key_status,xcord,ycord
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965496,37.845883
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965432,37.8461
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965136,37.846884
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.96508,37.847
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965384,37.846212
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965304,37.846435
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965344,37.846324
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.964984,37.847216
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.964928,37.847335
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.965031,37.847107
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.964872,37.847456
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.964704,37.847811
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.96464,37.847928
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.96476,37.847692
KMHC751HFJU014636,11672,93.5,98.5,0,0,1,126.964823,37.847575
KMHC751HFJU014636,11672,93.5,98.5,1,0,1,126.964312,37.848523
KMHC751HFJU014636,11672,93.5,98.5,3,0,1,126.964575,37.848047
KMHC751HFJU014636,11672,93.5,98.5,5,0,1,126.964448,37.848284
KMHC751HFJU014636,11672,93.5,98.5,9,0,1,126.964376,37.848404
KMHC751HFJU014636,11672,93.5,98.5,13,0,1,126.964512,37.848168
KMHC751HFJU014636,11672,93.5,98.5,17,0,1,126.964248,37.84864
KMHC751HFJU014636,11672,93.5,98.5,21,0,1,126.964175,37.848756
KMHC751HFJU014636,11672,93.5,98.5,25,0,1,126.964104,37.848872
KMHC751HFJU014636,11672,93.5,98.5,29,0,1,126.96396,37.849103
KMHC751HFJU014636,11673,93.5,98.5,33,0,1,126.964032,37.848984
KMHC751HFJU014636,11673,93.5,98.5,36,0,1,126.963871,37.849212
KMHC751HFJU014636,11673,93.5,98.5,39,0,1,126.963496,37.849656
KMHC751HFJU014636,11673,93.5,98.5,41,0,1,126.963784,37.849324
KMHC751HFJU014636,11673,93.5,98.5,42,0,1,126.963592,37.849547
KMHC751HFJU014636,11673,93.5,98.5,44,0,1,126.963688,37.849435
KMHC751HFJU014636,11673,93.5,98.5,46,0,1,126.963392,37.84976
KMHC751HFJU014636,11673,93.5,98.5,47,0,1,126.963192,37.84996
KMHC751HFJU014636,11673,93.5,98.5,48,0,1,126.962808,37.850236
KMHC751HFJU014636,11673,93.5,98.5,50,0,1,126.962936,37.850147
KMHC751HFJU014636,11673,93.5,98.5,52,0,1,126.96268,37.850327
KMHC751HFJU014636,11673,93.5,98.5,57,0,1,126.963296,37.84986
KMHC751HFJU014636,11673,93.5,98.5,59,0,1,126.962391,37.850492
KMHC751HFJU014636,11673,93.5,98.5,58,0,1,126.962536,37.850411
KMHC751HFJU014636,11673,93.5,98.5,57,0,1,126.963064,37.850056
KMHC751HFJU014636,11673,93.5,98.5,57,0,1,126.962256,37.850575
KMHC751HFJU014636,11673,93.5,98.5,58,0,1,126.962112,37.850659
KMHC751HFJU014636,11673,93.5,98.5,59,0,1,126.961423,37.85112
KMHC751HFJU014636,11673,93.5,98.5,60,0,1,126.961976,37.850748
KMHC751HFJU014636,11673,93.5,98.5,61,0,1,126.961832,37.850831
KMHC751HFJU014636,11673,93.5,98.5,61,0,1,126.961304,37.851227
KMHC751HFJU014636,11673,93.5,98.5,61,0,1,126.961072,37.85146
KMHC751HFJU014636,11673,93.5,98.5,61,0,1,126.961552,37.851016
KMHC751HFJU014636,11673,93.5,98.5,61,0,1,126.961184,37.85134
KMHC751HFJU014636,11673,93.5,98.5,61,0,1,126.961696,37.85092
KMHC751HFJU014636,11673,93.5,98.5,60,0,1,126.960744,37.851999
KMHC751HFJU014636,11673,93.5,98.5,61,0,1,126.960632,37.852283
KMHC751HFJU014636,11673,93.5,98.5,62,0,1,126.960696,37.852139
KMHC751HFJU014636,11673,93.5,98.5,63,0,1,126.960888,37.85172
KMHC751HFJU014636,11673,93,98.5,63,0,1,126.960976,37.851584
KMHC751HFJU014636,11673,93,98.5,64,0,1,126.960815,37.85186
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.960576,37.85242
KMHC751HFJU014636,11673,93,98.5,66,0,1,126.960376,37.852836
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.96052,37.852559
KMHC751HFJU014636,11673,93,98.5,64,0,1,126.960448,37.852699
KMHC751HFJU014636,11673,93,98.5,64,0,1,126.956712,37.859803
KMHC751HFJU014636,11673,93,98.5,64,0,1,126.956736,37.8598
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.956728,37.8598
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.95672,37.8598
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.956672,37.859775
KMHC751HFJU014636,11673,93,98.5,63,0,1,126.956712,37.8598
KMHC751HFJU014636,11673,93,98.5,61,0,1,126.956688,37.8598
KMHC751HFJU014636,11673,93,98.5,59,0,1,126.956695,37.859796
KMHC751HFJU014636,11673,93,98.5,59,0,1,126.95668,37.859788
KMHC751HFJU014636,11673,93,98.5,59,0,1,126.956704,37.859796
KMHC751HFJU014636,11673,93,98.5,58,0,1,126.956648,37.859768
KMHC751HFJU014636,11673,93,98.5,58,0,1,126.956616,37.859768
KMHC751HFJU014636,11673,93,98.5,57,0,1,126.956592,37.85976
KMHC751HFJU014636,11673,93,98.5,57,0,1,126.956568,37.859748
KMHC751HFJU014636,11673,93,98.5,56,0,1,126.956536,37.859732
KMHC751HFJU014636,11673,93,98.5,56,0,1,126.956504,37.859715
KMHC751HFJU014636,11673,93,98.5,56,0,1,126.956464,37.859684
KMHC751HFJU014636,11673,93,98.5,56,0,1,126.95644,37.859656
KMHC751HFJU014636,11673,93,98.5,55,0,1,126.956416,37.859616
KMHC751HFJU014636,11673,93,98.5,53,0,1,126.956384,37.859499
KMHC751HFJU014636,11673,93,98.5,51,0,1,126.95636,37.859408
KMHC751HFJU014636,11673,93,98.5,48,0,1,126.956391,37.859575
KMHC751HFJU014636,11673,93,98.5,46,0,1,126.956416,37.85934
KMHC751HFJU014636,11673,93,98.5,43,0,1,126.956391,37.85954
KMHC751HFJU014636,11673,93,98.5,41,0,1,126.956376,37.859471
KMHC751HFJU014636,11673,93,98.5,39,0,1,126.956376,37.859372
KMHC751HFJU014636,11673,93,98.5,37,0,1,126.956512,37.859271
KMHC751HFJU014636,11673,93,98.5,35,0,1,126.956464,37.859304
KMHC751HFJU014636,11673,93,98.5,33,0,1,126.956648,37.859216
KMHC751HFJU014636,11673,93,98.5,30,0,1,126.956584,37.859236
KMHC751HFJU014636,11673,93,98.5,27,0,1,126.95692,37.859063
KMHC751HFJU014636,11673,93,98.5,21,0,1,126.956712,37.859192
KMHC751HFJU014636,11673,93,98.5,19,0,1,126.95688,37.859096
KMHC751HFJU014636,11673,93,98.5,19,0,1,126.956936,37.859028
KMHC751HFJU014636,11673,93,98.5,23,0,1,126.956999,37.858952
KMHC751HFJU014636,11673,93,98.5,26,0,1,126.957312,37.858851
KMHC751HFJU014636,11673,93,98.5,31,0,1,126.957048,37.858924
KMHC751HFJU014636,11673,93,98.5,35,0,1,126.95716,37.858888
KMHC751HFJU014636,11673,93,98.5,39,0,1,126.957104,37.858904
KMHC751HFJU014636,11673,93,98.5,42,0,1,126.956968,37.858987
KMHC751HFJU014636,11673,93,98.5,45,0,1,126.957264,37.85886
KMHC751HFJU014636,11673,93,98.5,48,0,1,126.957216,37.858876
KMHC751HFJU014636,11673,93,98.5,50,0,1,126.957424,37.858848
KMHC751HFJU014636,11673,93,98.5,52,0,1,126.957455,37.858851
KMHC751HFJU014636,11673,93,98.5,53,0,1,126.957504,37.858851
KMHC751HFJU014636,11673,93,98.5,55,0,1,126.957552,37.858848
KMHC751HFJU014636,11673,93,98.5,56,0,1,126.957592,37.858835
KMHC751HFJU014636,11673,93,98.5,58,0,1,126.957368,37.858848
KMHC751HFJU014636,11673,93,98.5,60,0,1,126.957663,37.858815
KMHC751HFJU014636,11673,93,98.5,61,0,1,126.957704,37.8588
KMHC751HFJU014636,11673,93,98.5,63,0,1,126.957744,37.85878
KMHC751HFJU014636,11673,93,98.5,64,0,1,126.957624,37.858828
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957856,37.858711
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957784,37.858752
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957824,37.858732
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957888,37.858696
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957696,37.858524
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957624,37.858488
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957896,37.858628
KMHC751HFJU014636,11673,93,98.5,65,0,1,126.957759,37.858544
KMHC751HFJU014636,11673,93,98.5,66,0,1,126.957904,37.858668
KMHC751HFJU014636,11673,93,98.5,67,0,1,126.957896,37.858651
KMHC751HFJU014636,11673,93,98.5,67,0,1,126.957815,37.858556
KMHC751HFJU014636,11674,93,98.5,67,0,1,126.95788,37.8586
KMHC751HFJU014636,11674,93,98.5,66,0,1,126.957856,37.85858
KMHC751HFJU014636,11674,93,98.5,66,0,1,126.957464,37.8584
KMHC751HFJU014636,11674,93,98.5,66,0,1,126.957392,37.858344
KMHC751HFJU014636,11674,93,98.5,65,0,1,126.957544,37.858443
KMHC751HFJU014636,11674,93,98.5,65,0,1,126.957303,37.85828
KMHC751HFJU014636,11674,93,98.5,64,0,1,126.957216,37.858215
KMHC751HFJU014636,11674,93,98.5,64,0,1,126.95684,37.857916
KMHC751HFJU014636,11674,93,98.5,63,0,1,126.95712,37.858139
KMHC751HFJU014636,11674,93,98.5,61,0,1,126.956648,37.857764
KMHC751HFJU014636,11674,93,98.5,60,0,1,126.956447,37.857612
KMHC751HFJU014636,11674,93,98.5,59,0,1,126.956936,37.857992
KMHC751HFJU014636,11674,93,98.5,58,0,1,126.957024,37.858068
KMHC751HFJU014636,11674,93,98.5,57,0,1,126.95656,37.857688
KMHC751HFJU014636,11674,93,98.5,56,0,1,126.956751,37.85784
KMHC751HFJU014636,11674,93,98.5,55,0,1,126.956248,37.857455
KMHC751HFJU014636,11674,93,98.5,55,0,1,126.956031,37.857308
KMHC751HFJU014636,11674,93,98.5,55,0,1,126.956136,37.857379
KMHC751HFJU014636,11674,93,98.5,54,0,1,126.956352,37.857531
KMHC751HFJU014636,11674,93,98.5,52,0,1,126.955808,37.857191
KMHC751HFJU014636,11674,93,98.5,51,0,1,126.955928,37.857247
KMHC751HFJU014636,11674,93,98.5,49,0,1,126.955448,37.857084
KMHC751HFJU014636,11674,93,98.5,49,0,1,126.955568,37.857112
KMHC751HFJU014636,11674,93,98.5,50,0,1,126.954848,37.856999
KMHC751HFJU014636,11674,93,98,51,0,1,126.954511,37.856968
KMHC751HFJU014636,11674,93,98,51,0,1,126.955687,37.857143
KMHC751HFJU014636,11674,93,98,51,0,1,126.954656,37.856983
KMHC751HFJU014636,11674,93,98,50,0,1,126.954752,37.856991
KMHC751HFJU014636,11674,93,98,49,0,1,126.954584,37.856971
KMHC751HFJU014636,11674,93,98,48,0,1,126.95532,37.857064
KMHC751HFJU014636,11674,93,98,47,0,1,126.954464,37.856963
KMHC751HFJU014636,11674,93,98,46,0,1,126.954424,37.856963
KMHC751HFJU014636,11674,93,98,45,0,1,126.954312,37.856727
KMHC751HFJU014636,11674,93,98,43,0,1,126.954248,37.856852
KMHC751HFJU014636,11674,93,98,42,0,1,126.954248,37.856895
KMHC751HFJU014636,11674,93,98,41,0,1,126.954288,37.856923
KMHC751HFJU014636,11674,93,98,40,0,1,126.954288,37.856771
KMHC751HFJU014636,11674,93,98,38,0,1,126.954368,37.856955
KMHC751HFJU014636,11674,93,98,37,0,1,126.954263,37.856816
KMHC751HFJU014636,11674,93,98,36,0,1,126.954312,37.856948
KMHC751HFJU014636,11674,93,98,34,0,1,126.954359,37.856639
KMHC751HFJU014636,11674,93,98,31,0,1,126.954336,37.856679
KMHC751HFJU014636,11674,93,98,28,0,1,126.954384,37.8566
KMHC751HFJU014636,11674,93,98,25,0,1,126.954455,37.856496
KMHC751HFJU014636,11674,93,98,22,0,1,126.954432,37.856532
KMHC751HFJU014636,11674,93,98,21,0,1,126.95448,37.856448
KMHC751HFJU014636,11674,93,98,19,0,1,126.954408,37.856568
KMHC751HFJU014636,11674,93,98,17,0,1,126.954511,37.856395
KMHC751HFJU014636,11674,93,98,16,0,1,126.954536,37.856344
KMHC751HFJU014636,11674,93,98,16,0,1,126.954576,37.856256
KMHC751HFJU014636,11674,93,98,18,0,1,126.954552,37.856296
KMHC751HFJU014636,11674,93,98,20,0,1,126.954815,37.855856
KMHC751HFJU014636,11674,93,98,22,0,1,126.9546,37.856216
KMHC751HFJU014636,11674,93,98,24,0,1,126.954616,37.85618
KMHC751HFJU014636,11674,93,98,26,0,1,126.954719,37.856
KMHC751HFJU014636,11674,93,98,28,0,1,126.95468,37.856064
KMHC751HFJU014636,11674,93,98,30,0,1,126.954768,37.855932
KMHC751HFJU014636,11674,93,98,33,0,1,126.95464,37.856124
KMHC751HFJU014636,11674,93,98,35,0,1,126.954952,37.855691
KMHC751HFJU014636,11674,93,98,36,0,1,126.95488,37.855775
KMHC751HFJU014636,11674,93,98,38,0,1,126.955744,37.855007
KMHC751HFJU014636,11674,93,98,39,0,1,126.955392,37.855252
KMHC751HFJU014636,11674,93,98,40,0,1,126.955496,37.855167
KMHC751HFJU014636,11674,93,98,41,0,1,126.955616,37.855088
KMHC751HFJU014636,11674,93,98,43,0,1,126.956976,37.85452
KMHC751HFJU014636,11674,93,98,45,0,1,126.956304,37.854728
KMHC751HFJU014636,11674,93,98,45,0,1,126.956464,37.854667
KMHC751HFJU014636,11674,93,98,44,0,1,126.9568,37.854559
KMHC751HFJU014636,11674,93,98,44,0,1,126.956152,37.854792
KMHC751HFJU014636,11674,93,98,45,0,1,126.95716,37.854483
KMHC751HFJU014636,11674,93,98,45,0,1,126.955872,37.854931
KMHC751HFJU014636,11674,93,98,46,0,1,126.956632,37.854616
KMHC751HFJU014636,11674,93,98,47,0,1,126.956,37.85486
KMHC751HFJU014636,11674,93,98,47,0,1,126.957712,37.854371
KMHC751HFJU014636,11674,93,98,48,0,1,126.957904,37.854328
KMHC751HFJU014636,11674,93,98,49,0,1,126.957344,37.854447
KMHC751HFJU014636,11674,93,98,49,0,1,126.958088,37.854284
KMHC751HFJU014636,11674,93,98,50,0,1,126.95752,37.854407
KMHC751HFJU014636,11674,93,98,51,0,1,126.958448,37.854183
KMHC751HFJU014636,11674,93,98,52,0,1,126.959136,37.853892
KMHC751HFJU014636,11674,93,98,53,0,1,126.958976,37.853976
KMHC751HFJU014636,11674,93,98,55,0,1,126.958808,37.854052
KMHC751HFJU014636,11674,93,98,56,0,1,126.959288,37.8538
KMHC751HFJU014636,11674,93,98,57,0,1,126.95972,37.853484
KMHC751HFJU014636,11674,93,98,57,0,1,126.959576,37.853603
KMHC751HFJU014636,11674,93,98,57,0,1,126.959432,37.853707
KMHC751HFJU014636,11674,93,98,58,0,1,126.958631,37.854123
KMHC751HFJU014636,11674,93,98,58,0,1,126.95984,37.853375
KMHC751HFJU014636,11674,93,98,58,0,1,126.95996,37.853256
KMHC751HFJU014636,11674,93,98,57,0,1,126.960072,37.853135
KMHC751HFJU014636,11674,93,98,57,0,1,126.960376,37.852724
KMHC751HFJU014636,11674,93,98,58,0,1,126.96028,37.852871
KMHC751HFJU014636,11674,93,98,60,0,1,126.960176,37.853008
KMHC751HFJU014636,11674,93,98,60,0,1,126.960976,37.851508
KMHC751HFJU014636,11674,93,98,60,0,1,126.96108,37.851363
KMHC751HFJU014636,11674,93,98,59,0,1,126.960584,37.852268
KMHC751HFJU014636,11674,93,98,58,0,1,126.9608,37.851812
KMHC751HFJU014636,11674,93,98,56,0,1,126.960528,37.85242
KMHC751HFJU014636,11674,93,98,56,0,1,126.960888,37.851655
KMHC751HFJU014636,11674,93,98,55,0,1,126.960656,37.852119
KMHC751HFJU014636,11674,93,98,55,0,1,126.960455,37.852572
KMHC751HFJU014636,11674,93,98,55,0,1,126.960719,37.851964
KMHC751HFJU014636,11674,93,98,58,0,1,126.96132,37.851092
KMHC751HFJU014636,11674,93,98,60,0,1,126.9612,37.851224
KMHC751HFJU014636,11674,93,98,62,0,1,126.961744,37.85074
KMHC751HFJU014636,11674,93,98,63,0,1,126.961592,37.850844
KMHC751HFJU014636,11674,93,98,65,0,1,126.961456,37.850963
KMHC751HFJU014636,11674,93,98,67,0,1,126.962391,37.850347
KMHC751HFJU014636,11674,93,98,69,0,1,126.962552,37.850251
KMHC751HFJU014636,11675,93,98,70,0,1,126.961904,37.850631
KMHC751HFJU014636,11675,93,98,72,0,1,126.962224,37.850439
KMHC751HFJU014636,11675,93,98,74,0,1,126.962064,37.850532
KMHC751HFJU014636,11675,93,98,75,0,1,126.963016,37.849932
KMHC751HFJU014636,11675,93,98,76,0,1,126.962864,37.850036
KMHC751HFJU014636,11675,93,98,78,0,1,126.962712,37.850144
KMHC751HFJU014636,11675,93,98,79,0,1,126.96356,37.849463
KMHC751HFJU014636,11675,93,98,79,0,1,126.96316,37.84982
KMHC751HFJU014636,11675,93,98,80,0,1,126.963432,37.84958
KMHC751HFJU014636,11675,93,98,81,0,1,126.96368,37.849339
KMHC751HFJU014636,11675,93,98,80,0,1,126.963303,37.849699
KMHC751HFJU014636,11675,93,98,81,0,1,126.963784,37.8492
KMHC751HFJU014636,11675,93,98,81,0,1,126.963871,37.84906
KMHC751HFJU014636,11675,93,98,81,0,1,126.963967,37.84892
KMHC751HFJU014636,11675,93,98,81,0,1,126.964144,37.848632
KMHC751HFJU014636,11675,93,98,81,0,1,126.9644,37.848204
KMHC751HFJU014636,11675,93,98,82,0,1,126.964056,37.848776
KMHC751HFJU014636,11675,93,98,82,0,1,126.964327,37.848348
KMHC751HFJU014636,11675,93,98,82,0,1,126.964232,37.848492
KMHC751HFJU014636,11675,93,98,82,0,1,126.964479,37.848064
KMHC751HFJU014636,11675,93,98,82,0,1,126.964968,37.847051
KMHC751HFJU014636,11675,93,98,81,0,1,126.964904,37.8472
KMHC751HFJU014636,11675,93,98,81,0,1,126.964768,37.847492
KMHC751HFJU014636,11675,93,98,81,0,1,126.964631,37.847783
KMHC751HFJU014636,11675,93,98,81,0,1,126.965024,37.846904
KMHC751HFJU014636,11675,93,98,81,0,1,126.964552,37.847923
KMHC751HFJU014636,11675,93,98,80,0,1,126.964696,37.847639
KMHC751HFJU014636,11675,93,98,81,0,1,126.96484,37.847344
KMHC751HFJU014636,11675,93,98,80,0,1,126.96532,37.846164
KMHC751HFJU014636,11675,93,98,80,0,1,126.965408,37.845868
KMHC751HFJU014636,11675,93,98,80,0,1,126.965264,37.846304
KMHC751HFJU014636,11675,93,98,80,0,1,126.965487,37.845568
KMHC751HFJU014636,11675,93,98,80,0,1,126.965447,37.84572
KMHC751HFJU014636,11675,93,98,80,0,1,126.96536,37.84602
KMHC751HFJU014636,11675,93,98,80,0,1,126.965528,37.845412
KMHC751HFJU014636,11675,93,98,80,0,1,126.965728,37.844679
KMHC751HFJU014636,11675,93,98,80,0,1,126.965816,37.844383
KMHC751HFJU014636,11675,93,98,80,0,1,126.965608,37.845115
KMHC751HFJU014636,11675,93,98,79,0,1,126.965776,37.844532
KMHC751HFJU014636,11675,93,98,79,0,1,126.965568,37.845267
KMHC751HFJU014636,11675,93,98,79,0,1,126.965656,37.844968
KMHC751HFJU014636,11675,93,98,79,0,1,126.965688,37.844824
KMHC751HFJU014636,11675,93,98,79,0,1,126.965856,37.844239
KMHC751HFJU014636,11675,93,98,79,0,1,126.965896,37.844092
KMHC751HFJU014636,11675,93,98,79,0,1,126.966095,37.843352
KMHC751HFJU014636,11675,93,98,79,0,1,126.966168,37.843068
KMHC751HFJU014636,11675,93,98,79,0,1,126.965984,37.843792
KMHC751HFJU014636,11675,93,98,79,0,1,126.966264,37.842779
KMHC751HFJU014636,11675,93,98,79,0,1,126.966312,37.84264
KMHC751HFJU014636,11675,93,98,79,0,1,126.966016,37.843643
KMHC751HFJU014636,11675,93,98,80,0,1,126.966136,37.843207
KMHC751HFJU014636,11675,93,98,80,0,1,126.966055,37.843499
KMHC751HFJU014636,11675,93,98,80,0,1,126.966216,37.842923
KMHC751HFJU014636,11675,93,98,80,0,1,126.965943,37.84394
KMHC751HFJU014636,11675,93,98,80,0,1,126.966352,37.842511
KMHC751HFJU014636,11675,93,98,79,0,1,126.966408,37.842376
KMHC751HFJU014636,11675,93,98,79,0,1,126.966472,37.842255
KMHC751HFJU014636,11675,93,98,79,0,1,126.966616,37.842008
KMHC751HFJU014636,11675,93,98,78,0,1,126.966536,37.842128
KMHC751HFJU014636,11675,93,98,78,0,1,126.967312,37.841135
KMHC751HFJU014636,11675,93,98,77,0,1,126.9674,37.841031
KMHC751HFJU014636,11675,93,98,77,0,1,126.967215,37.841236
KMHC751HFJU014636,11675,93,98,77,0,1,126.967128,37.84134
KMHC751HFJU014636,11675,92.5,98,76,0,1,126.967032,37.841439
KMHC751HFJU014636,11675,92.5,98,76,0,1,126.966848,37.841659
KMHC751HFJU014636,11676,92.5,98,76,0,1,126.966688,37.841892
KMHC751HFJU014636,11676,92.5,98,76,0,1,126.966768,37.841771
KMHC751HFJU014636,11676,92.5,98,75,0,1,126.966944,37.841548
KMHC751HFJU014636,11676,92.5,98,75,0,1,126.96764,37.840783
KMHC751HFJU014636,11676,92.5,98,75,0,1,126.967488,37.840952
KMHC751HFJU014636,11676,92.5,98,74,0,1,126.967704,37.840724
KMHC751HFJU014636,11676,92.5,98,74,0,1,126.967568,37.840864
KMHC751HFJU014636,11676,92.5,98,74,0,1,126.967768,37.840671
KMHC751HFJU014636,11676,92.5,98,74,0,1,126.967808,37.84062
KMHC751HFJU014636,11676,92.5,98,73,0,1,126.96792,37.840504
KMHC751HFJU014636,11676,92.5,98,73,0,1,126.967928,37.840488
KMHC751HFJU014636,11676,92.5,98,73,0,1,126.967935,37.840479
KMHC751HFJU014636,11676,92.5,98,71,0,1,126.967848,37.84058
KMHC751HFJU014636,11676,92.5,98,70,0,1,126.967904,37.840527
KMHC751HFJU014636,11676,92.5,98,68,0,1,126.967944,37.840476
KMHC751HFJU014636,11676,92.5,98,68,0,1,126.967944,37.840471
KMHC751HFJU014636,11676,92.5,98,67,0,1,126.967879,37.840552
KMHC751HFJU014636,11676,92.5,98,67,0,1,126.967944,37.840479
KMHC751HFJU014636,11676,92.5,98,66,0,1,126.967935,37.840491
KMHC751HFJU014636,11676,92.5,98,65,0,1,126.967968,37.840471
KMHC751HFJU014636,11676,92.5,98,64,0,1,126.968144,37.840276
KMHC751HFJU014636,11676,92.5,98,64,0,1,126.968024,37.840412
KMHC751HFJU014636,11676,92.5,98,64,0,1,126.967944,37.840488
KMHC751HFJU014636,11676,92.5,98,64,0,1,126.968064,37.840372
KMHC751HFJU014636,11676,92.5,98,63,0,1,126.967984,37.840448
KMHC751HFJU014636,11676,92.5,98,62,0,1,126.968104,37.840319
KMHC751HFJU014636,11676,92.5,98,61,0,1,126.968192,37.840228
KMHC751HFJU014636,11676,92.5,98,59,0,1,126.968432,37.839995
KMHC751HFJU014636,11676,92.5,98,58,0,1,126.96856,37.83986
KMHC751HFJU014636,11676,92.5,98,57,0,1,126.968248,37.840172
KMHC751HFJU014636,11676,92.5,98,55,0,1,126.968368,37.840055
KMHC751HFJU014636,11676,92.5,98,54,0,1,126.968296,37.840119
KMHC751HFJU014636,11676,92.5,98,53,0,1,126.968624,37.839796
KMHC751HFJU014636,11676,92.5,98,51,0,1,126.968496,37.839928
KMHC751HFJU014636,11676,92.5,98,49,0,1,126.968888,37.839511
KMHC751HFJU014636,11676,92.5,98,46,0,1,126.969151,37.839219
KMHC751HFJU014636,11676,92.5,98,42,0,1,126.969024,37.839359
KMHC751HFJU014636,11676,92.5,98,38,0,1,126.969088,37.839288
KMHC751HFJU014636,11676,92.5,98,31,0,1,126.96876,37.839655
KMHC751HFJU014636,11676,92.5,98,24,0,1,126.968824,37.839579
KMHC751HFJU014636,11676,92.5,98,17,0,1,126.968688,37.839723
KMHC751HFJU014636,11676,92.5,98,10,0,1,126.968952,37.839435
KMHC751HFJU014636,11676,92.5,98,4,0,1,126.969216,37.839151
KMHC751HFJU014636,11676,92.5,98,2,0,1,126.9798,37.829036
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.9798,37.829039
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979792,37.829028
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979776,37.829011
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979808,37.829036
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979784,37.82902
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.9798,37.829031
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979776,37.829039
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979744,37.829036
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979736,37.829031
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979744,37.829031
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.9798,37.829051
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979784,37.829044
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.97976,37.829039
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979752,37.829036
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.979792,37.829048
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.969344,37.839027
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.969736,37.838616
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.969663,37.838687
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.96928,37.839092
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.969936,37.838388
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.969864,37.838467
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.970016,37.838307
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.970104,37.838216
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.969792,37.838543
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.970192,37.838124
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.970856,37.837412
KMHC751HFJU014636,11676,92.5,98,0,0,1,126.971168,37.837083
KMHC751HFJU014636,11676,92.5,98,1,0,1,126.970464,37.837831
KMHC751HFJU014636,11676,92.5,98,3,0,1,126.97028,37.838028
KMHC751HFJU014636,11676,92.5,98,6,0,1,126.970376,37.837927
KMHC751HFJU014636,11676,92.5,98,9,0,1,126.97096,37.837304
KMHC751HFJU014636,11676,92.5,98,12,0,1,126.971064,37.837192
KMHC751HFJU014636,11676,92.5,98,15,0,1,126.971656,37.836691
KMHC751HFJU014636,11676,92.5,98,19,0,1,126.971279,37.836979
KMHC751HFJU014636,11676,92.5,98,21,0,1,126.971408,37.836875
KMHC751HFJU014636,11676,92.5,98,24,0,1,126.971528,37.836776
KMHC751HFJU014636,11676,92.5,98,27,0,1,126.971784,37.836607
KMHC751HFJU014636,11676,92.5,98,29,0,1,126.972224,37.836384
KMHC751HFJU014636,11676,92.5,98,31,0,1,126.97192,37.836531
KMHC751HFJU014636,11676,92.5,98,33,0,1,126.972072,37.836455
KMHC751HFJU014636,11676,92.5,98,34,0,1,126.972528,37.836264
KMHC751HFJU014636,11676,92.5,98,36,0,1,126.972368,37.836328
